device_aid;avg_SatisHacmi;avg_OrtalamaHarcamaTutari;avg_PopulationInverseScore;avg_QualityScore;total_visits;VenueType_D_rate;VenueType_H_rate;VenueType_R_rate;TimeSlot_Afternoon_rate;TimeSlot_Evening_rate;TimeSlot_Morning_rate;TimeSlot_Night_rate;cluster
ed528a01-8804-6c27-2f49-bab4059d1466;-1.0;0.0;3.0;1.0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ed5a0825-dbc7-4d95-93ac-f7f5e4e9bb4c;1.5;1.0;2.0;1.0;2;0.5;0.0;0.5;1.0;0.0;0.0;0.0;3
ed683991-3f77-4143-ac52-3f640f663493;2.0;2.0;3.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
ed687933-480f-4e5b-8750-81f129176c35;2.0;2.0;1.0;2.0;2;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
ed6be257-dd8e-4fba-a2ee-5cf0ec720aa6;1.0;1.0;1.0;2.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
ed6c3226-ed66-4820-839f-3d065eef6213;1.0;2.0;1.0;2.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ed720c37-40bc-4d1b-8ab9-53c45b946dc8;0.5;1.0;2.5;2.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ed72555e-32cf-4f27-8916-866a3390dc10;2.0;2.0;2.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ed7ba316-71d7-490a-b936-29b58001a94f;2.0;2.0;1.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
ed7d0682-80e4-4a99-9016-338b4c7c7b70;-1.0;2.0;2.0;0.0;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3
ed7fc490-b17a-4bdb-8028-f1a120fc1808;2.0;2.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ed860e7c-fdc4-49fe-8671-32632aa5fa61;-1.0;2.0;1.0;2.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ed8abf5a-d3df-4357-8a74-aa2329710123;1.0;0.0;0.0;1.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
ed907076-c981-40eb-93b1-1310579fb56b;1.3333333333333333;1.3333333333333333;2.6666666666666665;0.5;3;0.3333333333333333;0.0;0.6666666666666666;0.3333333333333333;0.0;0.6666666666666666;0.0;0
ed92116b-8333-4760-a9b1-42435881d047;1.0;0.0;3.0;2.0;4;1.0;0.0;0.0;0.25;0.0;0.0;0.75;6
ed972b29-9308-4180-870a-e4b96fedeb29;1.0;1.8571428571428568;1.5;1.1428571428571428;7;0.4285714285714285;0.0;0.5714285714285714;1.0;0.0;0.0;0.0;3
ed9a6478-3a13-4c64-9ed3-06770389abc2;0.5;1.0;1.0;2.0;2;0.0;0.5;0.5;1.0;0.0;0.0;0.0;3
ed9b04a0-7bec-4306-8ca0-c2db24f29e9c;-1.0;1.0;4.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
eda20f71-1bb4-41f9-ab1f-525b6ed2dfb7;0.5;0.0;1.0;1.5;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
eda2a92f-1dc9-4541-8fd7-c51ffbe18a19;1.0;1.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
eda2c316-afa9-4b6a-af9f-6e985c8fe9f4;1.6666666666666667;1.3333333333333333;3.6666666666666665;0.0;3;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4
edb94be8-6c22-46fa-82b5-b0b4883e580d;0.0;0.0;1.0;2.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
edb9aa11-dc87-48df-ad7d-0a591b776c1a;2.0;2.0;2.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
edb9e26e-4230-4ab3-9076-88964d824940;0.5;1.5;2.75;0.5;4;1.0;0.0;0.0;0.5;0.0;0.5;0.0;2
edc01a29-2f3b-4c30-8ab0-af6edeec6e1c;-1.0;0.0;3.0;1.0;55;1.0;0.0;0.0;0.2;0.2181818181818181;0.2545454545454545;0.3272727272727272;1
edc2db80-cb43-447d-9ac3-add3f8ba726c;-1.0;0.0;0.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
edc5b964-8b65-4f5e-91e5-d17b926ce690;0.6666666666666666;1.0;2.4;0.2;6;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
edca04b4-052b-4345-8bf5-4c01fd394711;-1.0;0.0;3.0;2.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
edd01255-b2e3-4e6b-9674-8ade3e7f1e52;2.0;2.0;2.0;2.0;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
edd38852-0b62-4f17-bbd1-6155fcb0e6c6;2.0;1.0;2.0;0.0;2;0.5;0.0;0.5;0.5;0.0;0.5;0.0;0
edd66e17-386c-4182-aa5e-f14e10f08e62;1.0;0.0;1.0;2.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
edd82594-0267-4b46-b985-a5979ca8e1f3;2.0;1.0;2.0;2.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
edd8a66a-25c7-630c-185d-b0f8c8b27bcb;1.25;1.0;3.0;0.0;4;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
eddbfc93-ffca-4749-bca4-342e857cf2c2;0.5;0.0;3.5;1.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
eddc46db-edc6-4c40-a824-e411859cccb4;0.5;1.0;2.5;2.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
eddda16c-e3d3-6761-aadc-eacb71eccb36;-1.0;0.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
eddf31be-09c8-4179-9fb1-7a3c8034f07a;1.1666666666666667;0.0;2.0;1.6666666666666667;6;0.8333333333333334;0.0;0.1666666666666666;0.0;1.0;0.0;0.0;4
ede6fee3-0878-4a0d-a9de-7adf5bb1d0f3;2.0;1.0;4.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
edf2160d-688b-420a-98c1-4a66311fc14f;0.0;2.0;1.0;1.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
edf28f4a-f008-4a69-96a1-7943546dd73d;2.0;2.0;2.0;1.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
edf48e82-1c7b-4096-acfa-9d5d3c502d41;-1.0;0.0;0.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
edf6480a-e2e0-4e3c-af9b-385e8b0f38bf;2.0;0.0;3.0;1.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
edf72e73-d06d-4fda-9150-807384cdc649;0.125;1.0;3.571428571428572;0.25;8;0.0;0.125;0.875;0.375;0.375;0.0;0.25;3
edf778b3-1549-46d1-a13e-b279c7a2f7b2;0.5;0.0;1.0;2.0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
edfb1a75-d56a-4ecd-a831-31f8c141419a;-1.0;1.0;5.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
edfbc9bb-5bc4-4f67-a3e9-c44057afb1a5;-0.8;1.0;1.0;1.0;5;0.8;0.0;0.2;0.8;0.2;0.0;0.0;2
edfc3049-f30d-4fa4-b3d1-afc774bbfdd4;0.5;0.0;1.0;2.0;4;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ee01eaad-356a-4197-b3ca-124a89c329c2;0.5;2.0;1.0;1.5;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ee07ab80-cef7-4519-9544-7b77be2de867;2.0;0.0;2.0;2.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ee0a6aee-0cdc-4cb1-8d8d-28f6d0c3528e;2.0;2.0;2.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ee0a8b6b-0e5a-4d6c-9956-836bb15c1c7c;-1.0;0.0;1.0;0.0;3;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3
ee0b846d-d268-467d-aec8-37e548f691e1;2.0;2.0;4.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ee0bc959-232e-4d78-9240-5044d560dca4;0.5;1.0;3.5;2.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ee0fad2f-6497-4267-a16d-2068dab83c82;0.25;2.0;1.5;1.25;4;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ee1458c5-fd91-4a8f-aadd-f5983465f4b8;0.5;1.0;3.0;1.0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ee170a69-4ee0-4a69-a0d2-04729c082406;-1.0;0.0;0.0;1.0;27;1.0;0.0;0.0;0.1111111111111111;0.074074074074074;0.2962962962962963;0.5185185185185185;1
ee17ac37-3067-4fb3-8273-09d78810ce0a;1.0;2.0;1.0;2.0;13;0.0;0.0;1.0;0.6153846153846154;0.1538461538461538;0.0769230769230769;0.1538461538461538;3
ee1a75de-00fb-4836-a567-13402cb2c864;1.0;2.0;2.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ee20ef03-426b-4d00-9a33-34f6a3e77c54;-1.0;0.0;2.0;0.0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0
ee218713-9f63-4afa-aaa3-ef01683cfe98;2.0;0.0;0.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ee21d6c1-d123-46c9-85b5-2bd98413287c;2.0;1.0;4.0;0.0;6;0.0;0.0;1.0;0.0;0.3333333333333333;0.6666666666666666;0.0;0
ee2291a7-8c90-41fe-965a-cc8be8e7197d;0.3333333333333333;0.6666666666666666;3.0;0.3333333333333333;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ee2f671d-98d2-4183-9878-34ccac81d660;0.0;0.6666666666666666;3.0;0.0;3;0.0;0.3333333333333333;0.6666666666666666;0.0;0.0;1.0;0.0;0
ee31e589-6209-4a10-bb40-fb12b3784602;1.0;0.0;0.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ee34367b-0f96-4510-a52f-974c6ad2c79f;-1.0;0.0;3.0;1.0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ee3541ac-0c66-665b-a3a6-20d437052568;0.0;1.6666666666666667;1.3333333333333333;1.6666666666666667;3;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;1.0;0.0;0
ee37e9c3-fe72-4fd3-bfdc-ab6d0d86eaca;1.0;2.0;1.0;1.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
ee3b7bb2-40c4-4481-a24b-1c1ed09a30a9;2.0;0.0;3.0;2.0;2;1.0;0.0;0.0;0.5;0.5;0.0;0.0;2
ee429850-eef9-448c-892e-30351343f623;2.0;2.0;2.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ee454333-ead0-4c87-a4cf-bfe519327b82;-1.0;1.0;3.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ee45f7c4-0d84-4806-8990-6bc83ad8c78a;-1.0;2.0;3.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ee4c7d35-ff0a-4811-8db6-91ddfb72c11b;1.125;1.375;2.375;0.75;8;0.25;0.0;0.75;0.875;0.0;0.125;0.0;3
ee4d9bea-a464-4a15-ab16-b6b2dab1f79b;2.0;1.0;3.0;0.0;4;0.0;0.0;1.0;0.25;0.75;0.0;0.0;4
ee4f21f9-cdb6-4ded-8cf7-e713284dac32;-0.375;0.25;2.5;1.125;8;0.0;0.0;1.0;0.125;0.25;0.125;0.5;6
ee5083d9-6aa9-4aba-8e29-7dbc1febf917;1.0;1.0;3.0;0.0;5;0.0;0.0;1.0;0.0;0.2;0.2;0.6;6
ee5697d1-d9bd-4c36-9550-a631a9a2f857;1.0;0.3333333333333333;2.0;1.0;3;0.6666666666666666;0.3333333333333333;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;1
ee5a16ba-3259-49d1-ac37-5f8d8b13c049;1.7333333333333334;1.4666666666666666;2.933333333333333;0.6666666666666666;15;0.9333333333333332;0.0;0.0666666666666666;0.4;0.0;0.0;0.6;6
ee66a8e9-710e-479f-8182-50b5862a4433;2.0;1.5;3.0;1.1666666666666667;6;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ee6ce45e-9cb2-4bd6-aa70-b11f93fa059b;2.0;2.0;4.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ee768a49-1516-44ff-9671-edabe4180456;2.0;2.0;2.0;0.0;2;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0
ee77dac8-3079-4584-985d-419f3c2da46d;-1.0;0.0;3.0;2.0;8;1.0;0.0;0.0;0.0;0.625;0.375;0.0;4
ee796860-16cf-4c85-9f57-30bfafac1407;-1.0;0.0;3.0;2.0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
ee7c64ae-8af0-4d99-af0b-47adea9895ac;1.0;2.0;2.0;1.3333333333333333;3;0.3333333333333333;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;3
ee7ea7c9-7365-4cff-9f09-66ec75193374;0.4545454545454545;1.3636363636363635;2.111111111111111;0.8;11;0.0;0.0;1.0;0.9090909090909092;0.0;0.0;0.0909090909090909;3
ee8ad8ae-3074-4c4c-ab27-b44febe98d26;0.6666666666666666;0.8888888888888888;3.375;0.6666666666666666;9;0.7777777777777778;0.0;0.2222222222222222;0.0;0.0;1.0;0.0;1
ee8c30e5-a4e8-49a3-8620-df4f7ef9f027;0.0;0.0;0.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ee8daaf5-7619-4fcd-acc2-24615f70ef5c;0.5;2.0;2.0;1.0;2;0.5;0.0;0.5;1.0;0.0;0.0;0.0;2
ee8f9982-c161-4847-a329-3c4c231d4583;1.0;1.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ee92851d-4d36-4738-9236-c617cacbd87c;2.0;1.0;3.0;0.5;2;0.5;0.0;0.5;1.0;0.0;0.0;0.0;3
ee93e444-402e-4e9c-ac03-7bcf9cd3296f;1.5;1.5;2.5;1.5;2;0.5;0.0;0.5;0.5;0.0;0.5;0.0;2
ee968d96-55a4-406f-a6b5-4e09f6ed4a8b;-1.0;0.0;1.0;0.0;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3
ee98df99-e8b2-4b78-84c3-c39f5d2dd13b;1.25;0.0;2.25;1.6666666666666667;4;0.25;0.25;0.5;1.0;0.0;0.0;0.0;3
ee999348-225a-4507-80f6-f61aed2d0017;0.0;1.0;3.2;1.0;5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ee9e5fc2-93db-4d01-a76f-dc48a08437d1;2.0;2.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ee9fac22-236b-4d5d-9bef-8e5b750d3055;0.3333333333333333;0.6666666666666666;3.0;0.3333333333333333;3;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
ee9ff828-e90f-6080-14c1-9144161adc32;1.0;1.0;2.5;1.0;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
eea40df3-02dd-4e38-bda0-7283615885c0;0.5;1.5;3.0;0.0;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
eeac79d6-e87a-4844-9eab-e47c3e71f465;1.25;1.75;2.5;0.5;4;0.25;0.0;0.75;0.25;0.0;0.0;0.75;6
eeae5890-31cd-4b5a-810f-c96d4e3e1233;-1.0;2.0;2.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
eeb7910f-40fb-6730-bda4-9615df0844bb;2.0;1.5;2.0;1.5;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
eebec5a8-6dce-4c25-b26e-9a52a16fb9ae;1.0;0.0;2.333333333333333;0.6666666666666666;3;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;1.0;0.0;0
eec07e80-e003-4f80-8fd8-8c5d6afc4d0f;0.6666666666666666;2.0;3.0;1.0;3;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
eec10b1a-b09f-4290-ab6d-38bf3b2ba39b;2.0;0.0;2.0;2.0;3;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
eec19ed9-a53d-48b2-ac08-5393cd74699b;0.5;2.0;2.5;1.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
eec468fb-6d11-4523-bb88-e071165427d8;0.75;0.5;3.333333333333333;0.25;4;0.25;0.0;0.75;0.0;0.0;1.0;0.0;0
eec740b2-c97c-4c2c-b84b-172d51c87bc6;-0.5;2.0;1.5;1.5;2;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4
eec99be9-0335-5c05-a90e-031bbf6dee63;2.0;0.0;1.0;0.0;1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4
eeca5428-ec7c-4253-8513-2a51d287fb12;0.7;0.8;2.363636363636364;1.05;20;0.25;0.0;0.75;0.2;0.05;0.75;0.0;0
eece19c1-065d-4a2d-a492-b9abd4091d6d;0.6666666666666666;0.6666666666666666;2.6666666666666665;1.6666666666666667;3;0.6666666666666666;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;1
eed1e6b2-769c-4ffc-883a-ec0b3e858b3d;0.6666666666666666;0.6666666666666666;2.0;1.0;3;0.0;0.3333333333333333;0.6666666666666666;0.6666666666666666;0.0;0.3333333333333333;0.0;3
eed2db49-480e-4297-90c3-03ce94c1bca4;2.0;1.0;3.0;1.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
eed59c57-7524-4323-9011-a1e5aa84230c;2.0;2.0;3.0;0.0;1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4
eedf5c7b-558e-4488-aa54-8101e2c2a5ac;1.0;1.0;2.25;1.0;5;0.6;0.0;0.4;0.8;0.0;0.2;0.0;2
eee2bfc6-c934-4e1c-a614-327e1d757e87;-1.0;2.0;1.0;2.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
eee48258-2211-4c1b-b0b9-44a5a6e965d4;2.0;2.0;2.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
eee6b09f-97b4-4b5b-a0d9-d8b8255c67af;-1.0;1.0;3.0;2.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
eee786e5-eb13-4a9b-ae87-c9a944367d2f;-1.0;0.0;0.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
eee948aa-dc84-4320-b691-e7e610305baf;1.0;1.5;2.5;0.0;2;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
eee950ee-728f-4b4e-9926-0f30a142df85;0.0;1.0;2.1666666666666665;1.3333333333333333;6;1.0;0.0;0.0;0.5;0.1666666666666666;0.3333333333333333;0.0;2
eeea6999-26c9-4725-84ef-bac600f5e545;2.0;2.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
eeeb8ccd-4efb-4cd2-bd86-da891dbe9bc5;0.5714285714285714;0.7142857142857143;2.8;0.5;7;0.1428571428571428;0.1428571428571428;0.7142857142857143;1.0;0.0;0.0;0.0;3
eeee43e0-1d1d-4e37-b193-1a7bad9f8dbb;0.0;0.6666666666666666;2.333333333333333;1.0;3;0.6666666666666666;0.0;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.0;0.3333333333333333;2
eef17365-4a2e-4de4-a589-1c579ec007d6;2.0;2.0;2.5;1.5;2;0.5;0.0;0.5;0.0;0.0;1.0;0.0;0
eef4428e-172f-4a79-903e-3ceaad10656c;1.3333333333333333;1.6666666666666667;2.333333333333333;1.1666666666666667;12;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
eef4c8da-dfef-44dc-95fe-35e677048a65;-1.0;0.0;1.0;0.0;1;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3
eeff16c4-128f-4746-aba1-9b36eac0c28d;0.8333333333333334;1.5;3.333333333333333;0.6666666666666666;6;0.1666666666666666;0.0;0.8333333333333334;0.0;0.0;1.0;0.0;0
ef002ba3-234d-47b3-b117-c49f3150b5c5;2.0;0.0;4.0;0.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef0c7d97-19f2-4a1a-9d0f-334187decb46;2.0;0.5;2.0;1.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef124e64-1d86-40c0-837a-67491aebf525;-1.0;0.0;3.0;2.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef1a4eed-43e4-419b-8f82-758f5584200c;1.0;0.0;3.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ef1b7e7e-2fd5-40b8-96d5-7733cd3295e8;0.5;1.0;3.0;0.0;2;0.0;0.0;1.0;0.5;0.0;0.5;0.0;0
ef1b8de3-0177-4795-84d0-41fdb3619428;2.0;0.0;2.0;2.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
ef1d4343-00e3-4ace-957f-9517f477bba5;1.5;1.0;2.6;0.6666666666666666;6;0.8333333333333334;0.0;0.1666666666666666;1.0;0.0;0.0;0.0;2
ef1f9244-13e1-4f0b-9adb-7d512036d55e;-1.0;2.0;3.0;1.0;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ef205554-8f6b-405d-a733-c3bd93199294;1.0;2.0;3.0;0.0;16;0.0;0.0;1.0;0.0625;0.1875;0.1875;0.5625;6
ef25f2de-52af-4b33-a3a6-d4125785dde9;1.0;0.0;1.0;2.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ef279de4-506b-4af4-a76f-daec5f73f39b;-1.0;1.0;4.0;0.5;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef2ebf58-cead-4071-b8dd-3decb94abbc0;-1.0;1.0;4.0;0.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef2f3616-e6fa-4079-a975-dd58bcfa548c;2.0;2.0;2.0;1.5;2;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1
ef314015-7256-41a8-a4c9-b338727e9366;0.0;2.0;1.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ef326287-bc8c-4b4b-bb32-7d683e7ce6de;1.0;2.0;1.0;2.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
ef3703ef-03cf-47f7-a2f9-c7745a5343b9;2.0;2.0;4.0;0.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef378735-e841-4f3a-beca-945ef1725bf4;1.2;1.2;2.75;0.4;5;0.8;0.0;0.2;0.0;0.0;1.0;0.0;1
ef38a353-972a-43da-81c6-73ed02ef311a;1.1428571428571428;0.8571428571428571;1.5714285714285714;1.8333333333333333;7;0.4285714285714285;0.1428571428571428;0.4285714285714285;0.0;0.0;1.0;0.0;1
ef38df0e-e0f0-482e-9d6d-a76b736fabe5;2.0;0.0;3.0;0.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
ef4204da-fb81-6a0a-2586-3caee8184e30;1.0;0.0;4.0;1.0;5;0.0;0.0;1.0;0.2;0.2;0.2;0.4;3
ef4264e8-e33e-40c4-8f7c-17e1987fe909;1.25;1.75;1.25;1.0;4;0.25;0.0;0.75;0.0;0.0;0.75;0.25;0
ef426b84-d463-4399-a0f8-7fa367118786;2.0;2.0;4.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ef443289-e9d4-45e4-a835-f3b4f8afc69a;0.7272727272727273;1.3636363636363635;1.75;1.0909090909090908;11;0.7272727272727273;0.0;0.2727272727272727;0.6363636363636364;0.3636363636363636;0.0;0.0;2
ef4ccbf8-9c38-67a8-1e52-7425ee098e2f;0.25;1.25;3.5;0.3333333333333333;4;0.75;0.0;0.25;0.0;0.0;1.0;0.0;1
ef4d02c2-5482-4aa4-85d3-8e5f05ef0b00;0.5;1.0;3.0;0.0;2;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
ef4e49d7-5e62-43ec-8eba-c57a98915603;1.0;0.0;1.0;1.0;10;1.0;0.0;0.0;0.2;0.1;0.4;0.3;1
ef4e4b69-c0b3-44f3-b4e4-f71666eaa7d1;2.0;1.0;2.5;0.5;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef528d4d-6dce-4b69-b754-7864d93155eb;0.5;1.0;1.0;2.0;2;0.0;0.5;0.5;0.0;0.0;1.0;0.0;0
ef570552-46d4-4e94-aba2-c0b8451e4c94;0.0;0.0;3.0;2.0;2;0.0;0.0;1.0;0.5;0.5;0.0;0.0;3
ef57caa1-aa93-4b82-ba4c-c6eeabc3dac3;1.0;0.8;3.0;0.6;5;0.2;0.0;0.8;0.0;0.0;1.0;0.0;0
ef590dbc-b621-5752-a140-d3150d3ad6f5;2.0;2.0;2.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ef60e530-21f0-48c5-ba4a-0bff3db630b3;2.0;2.0;2.0;1.5;2;0.5;0.0;0.5;0.0;0.0;1.0;0.0;0
ef6bf40c-b957-4e59-a030-6e766115ccb9;0.5;2.0;2.5;1.0;2;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef6c6921-0535-4d89-a85b-13e3b87ced32;-0.75;2.0;1.75;1.25;4;0.75;0.0;0.25;0.0;0.0;1.0;0.0;1
ef6d1377-7dd9-49fe-b992-e26b1cbc38ef;0.0;1.0;3.0;0.0;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
ef73d5a1-235a-4917-b599-0646bb002bb6;1.0;2.0;1.0;1.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ef7dbc8b-7746-4448-bc1c-838513bbe1d8;2.0;1.0;3.0;2.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef7f58d8-0b76-4ab1-a788-0c47782c1113;-1.0;1.0;0.0;1.0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6
ef80370a-651d-4109-b55f-cf50e8679bd1;-1.0;2.0;3.0;0.0;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef838b2b-663a-6edb-1bd6-488d86d99a68;1.1;1.1;3.9;0.0;10;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4
ef8425d4-b60f-4607-8ce4-718c5c9a5a10;1.0;2.0;1.0;2.0;13;0.0;0.0;1.0;0.2307692307692307;0.3846153846153846;0.3076923076923077;0.0769230769230769;3
ef84342e-a436-4763-888b-9e92681b19fb;0.6;0.6;2.0;1.4;5;0.6;0.0;0.4;1.0;0.0;0.0;0.0;2
ef88f030-fe51-6198-22a0-ceac227a2b95;-1.0;0.0;3.0;1.0;2;0.0;0.0;1.0;0.5;0.0;0.5;0.0;3
ef8f68be-0fa9-46bb-ac0e-b67270971642;2.0;2.0;2.0;0.0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0
ef96f17f-ff52-47be-82b4-b08800331fe5;1.0;0.3333333333333333;2.0;1.0;3;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2
ef977977-f267-4be1-b1e1-afbe26144ace;-1.0;1.0;1.0;2.0;2;0.5;0.0;0.5;1.0;0.0;0.0;0.0;2
ef9ebc3e-55aa-479d-902b-580ad53e2abd;0.0;1.0;3.0;0.0;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3
